Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:87905000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
87905000;2;01/10/2002;;1;1;3113,027;391,495;1108,531;9;2;1;1;1;0;0;415,336;391,495;461,709;1227,278;1406,614;1509,498;1624,642;2335,446;3113,027;2967,478;2815,885;2528,365;1761,014;1314,908;956,215;697,934;630,494;596,081;652,55;542,445;518,637;503,095;491,612;465,39;510,833;562,741;711,882;779,012;721,266;613,153;538,436;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/2002;;1;1;2731,625;295,243;971,053;15;6;1;1;1;0;0;469,087;425,795;378,222;330,711;306,817;295,243;318,639;368,435;358,791;349,289;422,293;1143,63;1595,326;2649,063;2731,625;2420,997;1595,326;939,763;928,884;1669,287;2047,614;1737,775;1632,027;1029,35;745,026;643,677;499,251;391,495;346,154;361,99;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/2002;;1;1;3079,026;405,022;1162,789;11;19;1;1;1;0;0;1209,021;1196,951;1114,703;995,222;891,361;716,565;657,012;639,266;859,883;2638,861;3079,026;2700,466;2498,774;1921,255;870,305;648,105;526,507;461,709;405,022;443,55;1029,35;1215,086;1460,883;1737,775;1800,204;1120,449;839,248;617,463;626,133;591,855;534,443;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/07/2002;;1;1;1379,991;221,093;610,528;28;20;1;1;1;0;0;472,8;575,118;648,105;670,5;639,266;688,721;803,806;886,071;875,543;749,829;617,463;484,038;418,807;346,154;306,817;275,584;254,036;243,628;228,469;221,093;251,411;292,388;336,841;371,682;429,314;711,882;1340,69;1379,991;1233,404;1137,805;1035,101;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/2002;;1;1;3382,056;309,749;1297,625;5;29;1;1;1;0;0;2279,547;2134,859;2224,547;3358,07;3382,056;2880,205;2752,53;2459,681;2108,43;1768,806;1509,498;1058,281;823,954;665,987;566,85;491,612;499,251;596,081;1258,113;1264,341;918,075;711,882;617,463;514,727;398,226;365,205;346,154;324,644;309,749;339,929;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/2002;;1;1;2558,188;206,743;560,091;31;15;2;2;2;0;0;1509,498;1120,449;956,215;823,954;670,5;518,637;418,807;358,791;318,639;292,388;267,389;238,515;223,536;209,098;206,743;374,944;487,817;538,436;558,648;570,976;591,855;583,453;480,276;365,205;315,66;283,917;254,036;243,628;422,293;600,324;2558,188;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/2002;;1;1;3181,779;135,4;1053,855;28;15;1;1;1;0;0;995,222;1245,717;1120,449;679,576;450,765;327,669;246,207;216,25;197,474;181,821;168,975;156,652;148,724;141,025;135,4;137,261;158,67;657,012;769,215;849,53;1302,142;1399,927;1289,459;1460,883;2134,859;3011,768;3158,75;3181,779;3022,909;2669,545;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/2002;;1;1;745,026;67,758;274,348;22;1;1;1;1;0;0;67,758;105,912;126,308;119,286;109,172;117,566;146,778;156,652;181,821;179,644;154,648;144,846;137,261;129,902;119,286;109,172;110,823;117,566;166,885;188,442;447,149;745,026;735,47;518,637;300,999;333,768;522,564;570,976;583,453;534,443;522,564;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/2002;;1;1;371,682;65,536;137,956;3;28;1;1;1;0;0;195,194;283,917;371,682;339,929;213,851;142,928;107,535;128,098;128,098;114,167;112,488;114,167;112,488;129,902;137,261;129,902;117,566;98,559;89,369;85,566;84,316;107,535;119,286;98,559;85,566;77,004;72,309;65,536;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
87905000;2;01/01/2002;;1;1;158,67;42,592;70,82;29;20;1;1;1;0;0;84,316;79,405;75,816;74,638;77,004;83,075;86,825;88,093;81,842;77,004;70,015;65,536;61,202;57,012;52,967;49,067;46,237;44,397;43,49;42,592;42,592;42,592;48,115;58,046;57,012;50,999;55,987;112,488;158,67;117,566;110,823;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/2001;;1;1;967,271;88,093;279,1;7;31;1;1;1;0;0;259,332;542,445;604,583;550,513;562,741;725,983;967,271;600,324;418,807;324,644;289,549;259,332;206,743;181,821;173,199;160,702;150,684;137,261;126,308;119,286;121,021;137,261;144,846;137,261;133,553;122,769;117,566;104,302;93,254;90,655;88,093;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/2001;;1;1;1699,499;156,652;424,282;12;7;1;1;1;0;0;233,462;221,093;199,769;186,22;173,199;164,81;156,652;225,995;365,205;735,47;912,697;1699,499;1366,807;1069,441;829,034;617,463;495,423;408,444;303,9;241,064;197,474;190,678;184,014;181,821;175,333;186,22;246,207;300,999;246,207;213,851;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/2001;;1;1;2784,087;192,928;830,151;2;29;1;1;1;0;0;2108,43;2784,087;2588,245;2659,291;2578,2;1792,32;1227,278;891,361;823,954;769,215;735,47;518,637;358,791;343,034;352,441;365,205;346,154;408,444;550,513;530,467;450,765;394,852;333,768;286,725;238,515;211,467;209,098;195,194;192,928;246,207;243,628;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/2001;;1;1;4197,351;121,021;1397,15;9;1;1;1;1;0;0;121,021;259,332;1366,807;2891,019;4046,48;4032,947;3846,636;3939,057;4197,351;3394,091;2700,466;2233,652;1302,142;854,698;740,239;648,105;570,976;487,817;429,314;391,495;361,99;333,768;315,66;295,243;281,124;278,346;336,841;358,791;418,807;480,276;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/2001;;1;1;278,346;98,559;150,746;1;31;1;1;1;0;0;278,346;246,207;228,469;209,098;199,769;192,928;188,442;181,821;177,481;168,975;160,702;152,659;144,846;137,261;129,902;122,769;121,021;124,531;129,902;137,261;141,025;128,098;121,021;117,566;114,167;109,172;104,302;104,302;101,264;101,264;98,559;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/07/2001;;1;1;1847,995;309,749;851,275;13;4;1;1;1;0;0;670,5;546,471;408,444;309,749;484,038;514,727;461,709;443,55;487,817;546,471;634,871;1831,972;1847,995;1646,864;1454,024;928,884;721,266;844,38;1258,113;1366,807;1573,572;1566,365;1251,905;1046,655;923,471;600,324;550,513;439,966;381,517;336,841;309,749;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/2001;;1;1;2858,657;235,981;956,771;6;1;1;1;1;0;0;235,981;665,987;1126,214;2288,801;2628,685;2858,657;2649,063;1896,624;1481,588;1000,866;774,105;617,463;476,53;425,795;384,827;429,314;562,741;546,471;534,443;587,646;600,324;570,976;538,436;506,956;542,445;634,871;803,806;823,954;774,105;735,47;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/2001;;1;1;4060,044;218,664;1022,237;3;31;1;1;1;0;0;3965,733;3979,115;4060,044;3729,949;3170,25;2179,395;1327,758;793,837;670,5;621,79;591,855;518,637;454,397;405,022;358,791;361,99;355,608;352,441;339,929;321,634;309,749;315,66;330,711;315,66;336,841;315,66;254,036;254,036;246,207;233,462;218,664;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/2001;;1;1;3859,75;91,95;564,916;30;22;1;1;1;0;0;160,702;144,846;121,021;102,706;98,559;107,535;102,706;109,172;128,098;195,194;275,584;318,639;365,205;248,802;213,851;192,928;164,81;131,721;115,859;105,912;99,907;91,95;101,264;275,584;1251,905;1426,805;1573,572;1839,971;3022,909;3859,75;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/2001;;1;1;327,669;107,535;190,45;10;15;1;1;1;0;0;216,25;158,67;146,778;238,515;206,743;197,474;221,093;254,036;283,917;327,669;262,002;197,474;148,724;119,286;107,535;139,136;137,261;129,902;141,025;142,928;126,308;121,021;114,167;131,721;179,644;281,124;281,124;251,411;233,462;223,536;184,014;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/2001;;1;1;336,841;63,351;116,793;28;10;1;1;1;0;0;154,648;139,136;119,286;102,706;95,888;89,369;84,316;75,816;67,758;63,351;65,536;73,469;86,825;146,778;129,902;144,846;144,846;104,302;101,264;104,302;98,559;90,655;86,825;84,316;97,219;142,928;238,515;336,841;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
87905000;2;01/01/2001;;1;1;534,443;53,964;169,697;18;5;1;1;1;0;0;72,309;65,536;60,141;55,987;53,964;60,141;66,643;73,469;77,004;81,842;85,566;88,093;89,369;91,95;99,907;117,566;439,966;534,443;443,55;355,608;321,634;209,098;192,928;225,995;233,462;213,851;206,743;195,194;160,702;150,684;137,261;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/2000;;1;1;168,975;57,012;101,929;2;14;1;1;1;0;0;150,684;168,975;160,702;122,769;112,488;102,706;97,219;89,369;83,075;75,816;70,015;65,536;62,272;57,012;62,272;94,567;158,67;148,724;129,902;119,286;105,912;109,172;110,823;97,219;91,95;86,825;91,95;91,95;84,316;80,619;77,004;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/2000;;1;1;621,79;117,566;335,326;4;28;1;1;1;0;0;355,608;418,807;550,513;621,79;566,85;506,956;450,765;443,55;530,467;583,453;530,467;436,4;336,841;318,639;394,852;411,882;343,034;315,66;278,346;246,207;213,851;156,652;144,846;146,778;137,261;128,098;122,769;117,566;122,769;128,098;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/2000;;1;1;1559,18;309,749;686,732;13;2;1;1;1;0;0;339,929;309,749;309,749;450,765;608,86;803,806;730,718;617,463;542,445;526,507;665,987;1386,615;1559,18;1327,758;972,826;740,239;562,741;583,453;630,494;604,583;579,277;534,443;465,39;461,709;510,833;542,445;725,983;1155,339;978,399;617,463;443,55;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/2000;;1;1;2784,087;91,95;835,229;23;10;1;1;1;0;0;199,769;171,08;144,846;133,553;124,531;115,859;105,912;102,706;98,559;91,95;97,219;186,22;300,999;454,397;839,248;1114,703;1023,618;901,994;1289,459;1676,806;2021,912;2710,826;2784,087;2528,365;2013,392;1295,791;865,086;670,5;591,855;401,616;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/2000;;1;1;608,86;73,469;167,19;28;23;1;1;1;0;0;129,902;126,308;121,021;112,488;105,912;101,264;98,559;95,888;102,706;128,098;144,846;144,846;141,025;124,531;119,286;115,859;97,219;91,95;86,825;81,842;79,405;75,816;73,469;78,2;104,302;256,676;534,443;608,86;526,507;333,768;241,064;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/07/2000;;1;1;2420,997;133,553;812,426;4;31;1;1;1;0;0;764,343;1353,707;2206,412;2420,997;2215,467;2117,215;1946,098;1495,5;1184,962;1006,527;834,132;912,697;880,798;788,878;679,576;604,583;518,637;447,149;371,682;330,711;298,113;256,676;228,469;202,079;192,928;181,821;168,975;156,652;144,846;141,025;133,553;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/2000;;1;1;978,399;184,014;499,867;14;6;1;1;1;0;0;408,444;330,711;262,002;223,536;204,404;184,014;188,442;349,289;469,087;443,55;518,637;798,813;918,075;978,399;939,763;730,718;665,987;735,47;950,714;923,471;707,216;534,443;461,709;384,827;324,644;264,688;218,664;190,678;209,098;476,53;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/2000;;1;1;1624,642;53,964;665,915;6;1;2;2;2;0;0;53,964;84,316;859,883;1426,805;1559,18;1624,642;1460,883;1283,149;907,337;514,727;408,444;295,243;248,802;211,467;197,474;192,928;381,517;823,954;854,698;707,216;506,956;381,517;295,243;262,002;230,958;248,802;469,087;1069,441;1221,172;1209,021;652,55;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/2000;;1;1;110,823;33,322;58,024;21;17;1;1;1;0;0;99,907;80,619;66,643;62,272;53,964;50,028;46,237;44,397;44,397;43,49;41,704;42,592;44,397;43,49;40,824;35,74;33,322;37,398;42,592;63,351;110,823;101,264;86,825;83,075;71,157;62,272;52,967;51,978;50,028;52,967;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/2000;;1;1;554,573;28;108,977;6;2;2;2;2;0;0;28,733;28;32,534;55,987;292,388;554,573;450,765;251,411;135,4;91,95;73,469;61,202;53,964;47,172;43,49;42,592;41,704;44,397;51,978;68,882;77,004;62,272;52,967;55,987;62,272;66,643;88,093;126,308;121,021;110,823;104,302;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;1;1;2;2;2;2;1;2;1;
87905000;2;01/02/2000;;1;1;50,028;21,822;31,299;17;12;1;1;1;0;0;22,472;25,162;28;34,925;42,592;46,237;42,592;35,74;26,563;23,798;22,472;21,822;23,13;30,986;42,592;46,237;50,028;46,237;39,093;30,986;25,162;22,472;25,162;26,563;28;25,162;23,13;23,798;26,563;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
87905000;2;01/01/2000;;1;1;48,115;17,537;26,776;18;11;1;1;1;0;0;26,563;25,858;24,475;23,13;21,822;21,182;20,551;20,551;19,318;18,121;17,537;19,318;21,822;23,13;23,798;22,472;43,49;48,115;46,237;42,592;39,093;34,925;34,119;32,534;28,733;25,162;23,798;21,182;20,551;19,318;20,551;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/1999;;1;1;73,469;25,162;44,062;17;29;2;2;2;0;0;46,237;44,397;46,237;51,978;49,067;47,172;44,397;43,49;42,592;41,704;40,824;39,954;39,954;46,237;53,964;60,141;73,469;68,882;58,046;53,964;49,067;48,115;42,592;39,093;34,119;29,474;28;25,858;25,162;25,162;26,563;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/1999;;1;1;184,014;43,49;81,077;6;23;2;2;2;0;0;90,655;89,369;90,655;98,559;114,167;184,014;173,199;158,67;146,778;104,302;98,559;95,888;78,2;72,309;66,643;63,351;60,141;54,971;52,967;50,999;48,115;46,237;43,49;43,49;44,397;47,172;52,967;58,046;53,964;50,028;;1;1;1;1;2;2;1;2;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;;
87905000;2;01/10/1999;;1;1;1167,128;97,219;347,656;17;1;2;2;2;0;0;97,219;97,219;99,907;141,025;211,467;283,917;272,837;238,515;202,079;275,584;374,944;368,435;352,441;384,827;570,976;923,471;1167,128;1080,64;967,271;608,86;339,929;292,388;246,207;199,769;175,333;166,885;162,749;142,928;126,308;107,535;98,559;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;
87905000;2;01/09/1999;;1;1;1353,707;102,706;441,254;11;30;2;2;2;0;0;124,531;361,99;472,8;510,833;558,648;604,583;626,133;702,566;956,215;1196,951;1353,707;1000,866;721,266;587,646;425,795;368,435;330,711;298,113;278,346;259,332;235,981;209,098;168,975;148,724;141,025;133,553;126,308;119,286;112,488;102,706;;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;;
87905000;2;01/08/1999;;1;1;583,453;91,95;186,553;1;30;2;2;2;0;0;583,453;495,423;384,827;336,841;275,584;241,064;243,628;295,243;243,628;225,995;195,194;164,81;158,67;142,928;131,721;121,021;121,021;117,566;114,167;110,823;107,535;98,559;97,219;107,535;101,264;95,888;93,254;95,888;95,888;91,95;94,567;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;1;1;2;
87905000;2;01/07/1999;;1;1;648,105;119,286;328,381;22;16;2;2;2;0;0;384,827;401,616;418,807;439,966;298,113;394,852;312,697;256,676;204,404;168,975;160,702;156,652;154,648;146,778;131,721;119,286;133,553;195,194;230,958;218,664;422,293;648,105;608,86;436,4;352,441;295,243;300,999;484,038;542,445;542,445;617,463;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;
87905000;2;01/06/1999;;1;1;1058,281;121,021;367,233;30;26;1;1;1;0;0;630,494;374,944;298,113;243,628;204,404;179,644;166,885;158,67;148,724;272,837;626,133;849,53;896,669;769,215;514,727;378,222;295,243;233,462;230,958;235,981;206,743;184,014;160,702;144,846;128,098;121,021;150,684;309,749;844,38;1058,281;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/1999;;1;1;1017,903;50,028;138,524;30;25;2;2;2;0;0;98,559;95,888;78,2;73,469;73,469;75,816;85,566;78,2;71,157;65,536;63,351;62,272;60,141;59,089;57,012;54,971;53,964;58,046;63,351;59,089;55,987;53,964;51,978;51,978;50,028;53,964;83,075;139,136;436,4;1017,903;912,697;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;
87905000;2;01/04/1999;;1;1;657,012;55,987;227,426;6;1;2;2;2;0;0;55,987;66,643;173,199;447,149;562,741;657,012;657,012;408,444;283,917;211,467;179,644;175,333;171,08;150,684;139,136;168,975;225,995;343,034;298,113;223,536;181,821;156,652;139,136;128,098;121,021;104,302;99,907;90,655;94,567;107,535;;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;1;2;2;2;1;1;1;2;1;1;1;2;1;;
87905000;2;01/03/1999;;1;1;71,157;40,824;54,469;21;19;1;1;1;0;0;62,272;55,987;64,439;58,046;53,964;48,115;47,172;62,272;58,046;53,964;52,967;49,067;48,115;47,172;45,312;44,397;43,49;42,592;40,824;48,115;71,157;70,015;62,272;53,964;50,028;55,987;61,202;55,987;55,987;62,272;63,351;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/1999;;1;1;164,81;48,115;75,816;15;13;2;2;2;0;0;78,2;62,272;70,015;85,566;75,816;70,015;64,439;64,439;62,272;60,141;55,987;51,978;48,115;71,157;164,81;148,724;117,566;98,559;85,566;75,816;64,439;58,046;54,971;53,964;55,987;72,309;78,2;73,469;;;;1;1;2;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;;;;
87905000;2;01/01/1999;;1;1;75,816;46,237;54,229;1;11;1;1;1;0;0;75,816;66,643;62,272;61,202;58,046;54,971;57,012;52,967;51,978;48,115;46,237;48,115;46,237;46,237;50,028;50,999;49,067;48,115;46,237;46,237;50,028;51,978;49,067;48,115;64,439;58,046;52,967;50,028;51,978;64,439;73,469;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/1998;;1;1;115,859;59,089;78,17;15;10;1;1;1;0;0;84,316;79,405;74,638;70,015;70,015;73,469;73,469;68,882;65,536;59,089;60,141;83,075;94,567;104,302;115,859;104,302;94,567;99,907;90,655;80,619;75,816;72,309;71,157;67,758;65,536;63,351;60,141;65,536;61,202;86,825;86,825;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/1998;;1;1;129,902;73,469;92,149;3;24;1;1;1;0;0;105,912;102,706;129,902;105,912;109,172;109,172;102,706;99,907;91,95;86,825;84,316;81,842;83,075;79,405;77,004;78,2;75,816;86,825;94,567;88,093;84,316;80,619;77,004;73,469;79,405;98,559;105,912;102,706;97,219;91,95;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/1998;;1;1;465,39;119,286;199,997;1;31;1;1;1;0;0;465,39;388,152;336,841;303,9;264,688;248,802;238,515;230,958;218,664;209,098;204,404;199,769;195,194;190,678;181,821;175,333;171,08;166,885;160,702;152,659;144,846;137,261;135,4;146,778;144,846;137,261;135,4;131,721;137,261;126,308;119,286;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/1998;;1;1;1502,488;429,314;726,232;1;26;1;1;1;0;0;1502,488;923,471;803,806;1017,903;1064,121;918,075;839,248;793,837;648,105;542,445;480,276;443,55;510,833;591,855;566,85;484,038;454,397;639,266;1184,962;1155,339;1075,031;907,337;670,5;530,467;472,8;429,314;503,095;591,855;542,445;499,251;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/1998;;1;1;4747,324;209,098;1000,76;27;11;1;1;1;0;0;503,095;472,8;542,445;499,251;411,882;371,682;333,768;286,725;230,958;213,851;209,098;270,105;254,036;246,207;241,064;306,817;384,827;324,644;312,697;339,929;324,644;298,113;283,917;270,105;436,4;2923,624;4747,324;4583,466;3979,115;3540,755;2880,205;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/07/1998;;1;1;1251,905;324,644;678,113;19;16;1;1;1;0;0;429,314;783,936;684,14;608,86;558,648;472,8;558,648;972,826;844,38;643,677;518,637;443,55;398,226;346,154;343,034;324,644;330,711;859,883;1251,905;1052,459;875,543;735,47;570,976;518,637;596,081;880,798;1143,63;1086,268;950,714;665,987;570,976;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/1998;;1;1;3170,25;259,332;1057,748;12;7;1;1;1;0;0;436,4;391,495;327,669;309,749;303,9;278,346;259,332;275,584;286,725;415,336;2152,6;3170,25;3034,077;2858,657;2742,064;2411,39;1379,991;1669,287;1676,806;1559,18;1091,916;813,846;684,14;591,855;530,467;472,8;436,4;418,807;388,152;365,205;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/1998;;1;1;2224,547;233,462;690,924;17;11;1;1;1;0;0;436,4;429,314;418,807;391,495;355,608;327,669;303,9;283,917;264,688;248,802;233,462;241,064;349,289;596,081;1064,121;1714,741;2224,547;1979,555;1566,365;1327,758;912,697;684,14;579,277;506,956;469,087;510,833;626,133;665,987;643,677;566,85;495,423;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/1998;;1;1;2628,685;199,769;905,336;18;6;1;1;1;0;0;281,124;262,002;238,515;218,664;213,851;199,769;218,664;259,332;300,999;352,441;355,608;600,324;961,734;1413,323;1559,18;1467,763;2013,392;2628,685;2479,176;2233,652;1971,155;1699,499;1276,859;834,132;670,5;575,118;510,833;476,53;454,397;432,849;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/1998;;1;1;1609,94;318,639;734,081;4;30;1;1;1;0;0;613,153;1023,618;1566,365;1609,94;1406,614;972,826;679,576;554,573;491,612;411,882;518,637;499,251;487,817;566,85;657,012;675,03;562,741;534,443;961,734;1283,149;1289,459;1215,086;870,305;617,463;510,833;432,849;398,226;368,435;330,711;318,639;327,669;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
